params
0.10426053719050815
0.14441951623509924
0.08609518207490516
0.0923421757782695
0.09160758255532708
0.05286949197813283
0.038767515789186975
0.008473465120649035
0.04545152702392117
0.8486499753847941
0.4871642437243167
0.4187905098985139
0.0055447827750067045
0.22800528986242727
0.1374842542801726
0.043020588808142884
0.7712721750163732
0.03795144761743811
0.49752575174082814
0.49210240811949557
0.0015006399135510833
0.011851617922904652
0.3830315530096208
0.055133584975736054
0.04088839849764609
0.010808555405631545
0.49003310137085476
0.4926659000346595
0.09456009143477984
0.04097561117765274
0.2617785981449084
0.040645877832572036
0.02246563034300057
0.02298037981352086
0.4460432758628513
0.03721476041801789
0.4876832930977233
0.10886178476929705
0.3732887075964835
0.03566879457997083
0.047097654116323634
0.037059691434401444
0.27332321326568676
0.04327042140002062
0.3260098198379449
0.48074879338702814
0.4387584444597309
0.09372227376616506
0.09850336180674762
0.04631156626975264
0.49059491559306284
0.47459879271287186
0.001
0.216608540118671
0.1816878868402227
0.01734762311199438
0.1575574575454092
0.055452502998523896
0.49292689980951665
0.24561039436015153
0.030481657910172783
0.11690687865076385
0.14939541725594174
0.014025170698414103
0.12135429009723596
0.11513612414213316
0.4953215505372721
0.4986549936092312
0.0020978895659429383
0.014424910794092576
0.06690651717012633
0.04460406551766751
0.19299896474222009
0.10767546811232004
0.482940253910653
0.4733086040668946
0.03866863628511211
0.10307947643907275
0.23317190459966922
0.04607990421567532
0.24639637637347586
0.05153654392172959
0.49865211667074877
0.47719861389311874
0.03525980876703036
0.03794554330839085
0.1897432940248662
0.053052530274386854
0.24412084325356073
0.035221508307167214
0.4969969963194029
0.13967336858905718
0.17080304919934172
0.14951522189605776
0.46726527481559055
0.002085428381427301
0.12935974979105272
0.031147560231331906
0.48043234989647543
0.11445952646083793
0.43809242577749985
0.279130150433935
0.19368899683243332
0.001516327527813328
